t,x,err
58344,0.00022828,0.00129075
58345,0.00361772,0.00145418
58346,-0.00049830,0.00128928
58347,0.00151495,0.00137034
58348,0.00209691,0.00427481
58349,0.00020464,0.00329209
58350,-0.00006466,0.00230720
58351,0.00165877,0.00170613
58352,0.00141705,0.00196183
58353,0.00521835,0.00374758
58354,-0.00695419,0.00371540
58355,-0.00781343,0.00445913
58356,0.00554330,0.00295148
58357,-0.00110226,0.00257404
58358,-0.00105035,0.00512348
58359,0.01032094,0.00408193
58360,-0.00338846,0.00931350
58361,-0.00459640,0.00536169
58362,0.00476969,0.00232509
58364,0.00298066,0.00254025
58365,-0.00221645,0.00283363
58366,-0.00097220,0.00424064
58368,-0.00251501,0.00212246
58369,-0.00416049,0.00304387
58381,-0.00287594,0.01373057
58382,0.00092952,0.00125130
58383,0.00096500,0.00118051
58384,0.00027156,0.00105006
58385,-0.00020082,0.00116192
58386,0.00039733,0.00128982
58387,-0.00038666,0.00094807
58388,-0.00129674,0.00416506
58389,0.00000741,0.00100573
58390,0.00369342,0.00227361
58391,0.00039739,0.00174714
58392,0.00218848,0.00157577
58393,0.00023521,0.00159963
58394,-0.00112181,0.00130428
58395,0.00031486,0.00095366
58396,0.00099693,0.00083817
58397,-0.00069115,0.00119069
58398,0.00126129,0.00138720
58399,-0.00065720,0.00102076
58400,0.00069724,0.00189239
58401,0.00058899,0.00205530
58402,-0.00029051,0.00118973
58403,0.00212231,0.00157071
58404,0.00059597,0.00115126
58405,0.00079288,0.00112208
58406,-0.00045280,0.00107281
58407,0.00116011,0.00131636
58408,0.00026595,0.00150118
58409,0.00060325,0.00163715
58410,0.00167332,0.00165186
58411,0.00217890,0.00151859
58412,-0.00434906,0.00402955
58413,0.00107147,0.00214777
58414,0.00056177,0.00177761
58415,-0.00010195,0.00124588
58416,0.00140995,0.00130253
58417,0.00025245,0.00175536
58418,0.00248955,0.00144261
58419,-0.00063438,0.00143576
58420,-0.00019842,0.00135040
58421,-0.00242682,0.00132110
58422,0.00123298,0.00099316
58423,0.00000576,0.00139993
58424,0.00075200,0.00120474
58425,-0.00099169,0.00085514
58426,0.00076275,0.00100242
58427,0.00052467,0.00095217
58428,0.00018835,0.00101700
58429,-0.00137635,0.00117267
58430,0.00127143,0.00130654
58431,0.00032345,0.00142391
58432,-0.00053060,0.00123066
58433,0.00069001,0.00143733
58434,0.00066861,0.00126592
58435,0.00065303,0.00121636
58436,0.00036688,0.00108855
58437,0.00024501,0.00125597
58438,0.00139481,0.00145461
58439,0.00055244,0.00142022
58440,-0.00106889,0.00127563
58441,0.00102780,0.00217953
58442,0.00383222,0.00161134
58443,0.00135484,0.00112066
58444,0.00015491,0.00094092
58445,0.00100519,0.00180653
58446,0.00032826,0.00120665
58447,-0.00029784,0.00161048
58448,0.00062852,0.00155631
58449,0.00082454,0.00198988
58450,0.00204465,0.00187151
58451,-0.00383283,0.00269317
58452,-0.00077939,0.00258016
58453,0.00133878,0.00192705
58454,0.00090184,0.00196682
58455,0.00224925,0.00232231
58456,0.00345047,0.00206839
58457,0.00168284,0.00306090
58458,-0.00181718,0.00173847
58459,0.00189364,0.00289400
58460,0.00037472,0.00361921
58461,0.00259360,0.00663406
58462,-0.00402673,0.00322152
58463,0.01179120,0.00704834
58464,-0.00044449,0.00155510
58465,-0.00095464,0.00184515
58466,-0.00089189,0.00202667
58467,0.00135100,0.00148774
58468,0.00079934,0.00169318
58469,-0.00340640,0.00344311
58470,-0.00378316,0.00720346
58471,0.00141311,0.00145645
58472,0.00077575,0.00241930
58473,-0.00114151,0.00231574
58474,0.00248666,0.00420064
58475,0.00079344,0.00204866
58476,-0.01418665,0.00996556
58477,-0.00015529,0.00197090
58478,0.00115607,0.00146549
58479,-0.00021671,0.00145452
58480,-0.00113602,0.00362442
58481,0.00314820,0.00343060
58482,0.00103131,0.00122370
58483,0.00099295,0.00264368
58484,-0.00097869,0.00155707
58485,0.00035913,0.00145726
58486,0.00088725,0.00135764
58487,0.00239641,0.00331623
58488,0.00168941,0.00134020
58489,0.00040314,0.00118319
58490,0.00239089,0.00146053
58491,0.00147271,0.00144686
58492,0.00046366,0.00104439
58493,0.00056215,0.00103199
58494,0.00134033,0.00102759
58495,0.00052364,0.00094682
58496,0.00072527,0.00111936
58497,0.00147588,0.00134797
58498,-0.00066553,0.00200165
58499,-0.00125924,0.00088578
58500,-0.00044591,0.00101065
58501,0.00057685,0.00114303
58502,0.00027437,0.00080502
58503,-0.00067941,0.00125965
58504,-0.00038808,0.00136056
58505,0.00143482,0.00184351
58506,-0.00027309,0.00127838
58507,0.00026971,0.00137515
58508,-0.00308152,0.00206980
58509,0.00084670,0.00178243
58510,0.00003343,0.00104653
58511,-0.00026010,0.00135576
58512,0.00186910,0.00127339
58513,0.00160128,0.00189230
58514,0.00098340,0.00135458
58515,0.00101377,0.00142041
58516,-0.00083132,0.00145514
58517,0.00030688,0.00142344
58518,0.00168945,0.00114827
58519,0.00114596,0.00120755
58520,-0.00196617,0.00270676
58521,0.00147363,0.00242753
58522,-0.00013664,0.00144553
58523,0.00169687,0.00249909
58524,0.00083300,0.00133458
58525,0.00032117,0.00148005
58526,0.00160585,0.00190658
58527,0.00131153,0.00134962
58528,-0.00093368,0.00152311
58529,0.00270519,0.00137547
58530,0.00049507,0.00151918
58531,0.00058568,0.00293880
58532,0.00026170,0.00200119
58533,0.00090447,0.00209011
58534,0.00435554,0.00170050
58535,0.00026617,0.00197270
58536,0.00118154,0.00152023
58537,-0.00000616,0.00134443
58538,0.00128069,0.00164892
58539,0.00208987,0.00198195
58540,0.00214409,0.00132930
58541,0.00027630,0.00156687
58542,0.00380426,0.00146180
58543,0.00334208,0.00126804
58544,0.00017666,0.00218697
58545,0.00077083,0.00132797
58546,0.00334537,0.00123214
58547,0.00016283,0.00171458
58548,0.00036527,0.00144786
58549,0.00111768,0.00147653
58550,0.00240675,0.00133844
58551,0.00269075,0.00336777
58552,0.00462572,0.00640978
58553,0.00049879,0.00203074
58554,0.00346969,0.00217397
58555,0.00246384,0.00189249
58556,0.00389182,0.00138302
58557,0.00201853,0.00125709
58558,0.00417646,0.00128897
58559,0.00422711,0.00129937
58560,0.00747836,0.00252729
58561,0.00394671,0.00214748
58562,0.00393195,0.00253438
58563,0.00500503,0.00237146
58564,0.00643123,0.00170843
58565,0.00442641,0.00167291
58566,0.00895747,0.00154422
58567,0.00284038,0.00182938
58568,0.00690741,0.00135161
58569,0.00668488,0.00130437
58570,0.00235538,0.00240385
